method,lora_r,galore_rank,update_proj_gap,target_modules,epoch,loss_mean,grad_norm_mean,learning_rate_mean,entropy_mean,num_tokens_mean,mean_token_accuracy_mean,step_mean,eval_loss_mean,eval_runtime_mean,eval_samples_per_second_mean,eval_steps_per_second_mean,eval_entropy_mean,eval_num_tokens_mean,eval_mean_token_accuracy_mean,loss_std,grad_norm_std,learning_rate_std,entropy_std,num_tokens_std,mean_token_accuracy_std,step_std,eval_loss_std,eval_runtime_std,eval_samples_per_second_std,eval_steps_per_second_std,eval_entropy_std,eval_num_tokens_std,eval_mean_token_accuracy_std
dora,128.0,,,attn,2.0,1.1125048092537304,0.9883120457331339,0.00012002288329519453,1.131997489365433,10583204.0,0.737669709527156,3496.0,1.2129595677057903,285.5975,10.491666666666667,1.313,1.1353542495833502,10583204.0,0.7256318190892538,0.0003640393254751686,0.06905816044674068,0.0,0.00046947716676283747,0.0,8.808606715905861e-05,0.0,0.0029635805837051597,3.7899837374321392,0.1388140242674828,0.017088007490635024,0.03337509694312101,0.0,0.0002929467938724303
dora,128.0,,,attn,3.0,0.918596653243588,1.1825147867202759,8.002288329519452e-05,0.9596439776167808,15874806.0,0.7711087890384217,5244.0,1.2391907771428425,285.75533333333334,10.485999999999999,1.3126666666666666,1.018432580418057,15874806.0,0.7266279296875,0.0003716854432602643,0.18950498469151095,0.0,0.0003750635569528092,0.0,5.3300898099529595e-05,0.0,0.004231321876030333,4.188418654257654,0.1532187978023582,0.01921804707386607,0.014695984723171875,0.0,0.0005648750451397071
dora,128.0,,,attn,4.0,0.6899747870333953,1.6361706654230754,4.0022883295194505e-05,0.7606609558884103,21166408.0,0.8180623891742789,6992.0,1.3263549009958904,285.77183333333335,10.485333333333335,1.3123333333333334,0.8929663632710775,21166408.0,0.7245422996415032,0.00024150236113056094,0.04677927738221543,0.0,0.0004193732650948659,0.0,2.3960942564466654e-05,0.0,0.003594458231834905,3.993301838495729,0.1464934583294879,0.018147543451754945,0.0010426698809223641,0.0,0.00048705431600706714
dora,128.0,,,attn,5.0,0.4863520199610567,1.7626649936040242,2.2883295194508016e-08,0.5790589519703233,26458010.0,0.8673111770236702,8740.0,1.4589121341705322,285.7022,10.488,1.3126666666666666,0.7764941986931695,26458010.0,0.7202808973524305,0.0006269060715352551,0.057722706350134635,0.0,0.0006045999425542032,0.0,0.00010520583783555651,0.0,0.0006394996421054291,3.96471324057617,0.14516542288024337,0.018036999011291594,0.0020086099460756364,0.0,0.00030918981784472843
fft,,,,all,1.0,1.2357329041970586,0.6028645833333334,1.6002288329519454e-05,1.1986662123320404,5291602.0,0.7265660405149049,1748.0,1.1511380275090535,184.40276666666668,16.247666666666664,16.247666666666664,1.142856872929024,5291602.0,0.7360294890976716,5.238638196084201e-05,0.033222267766075717,0.0,0.0003104689271830565,0.0,0.00010567550643979754,0.0,0.0004897187597953692,1.517489272889052,0.1331778259821553,0.1331778259821553,0.01807697631381565,0.0,0.00042856653278942425
fft,,,,all,2.0,0.9222407919318507,0.7682291666666666,1.2002288329519451e-05,0.9224676287128856,10583204.0,0.77705349035962,3496.0,1.1503797769546509,183.5249,16.325,16.325,1.0021385019599502,10583204.0,0.7400569203075538,0.0011172701395768176,0.05583797302706138,0.0,0.0007998419777348514,0.0,0.00016491646920573295,0.0,0.0011165121121950005,1.3704536584649494,0.12165114056185526,0.12165114056185526,0.011429600266457198,0.0,0.00020160725164737348
fft,,,,all,3.0,0.6234697913687071,1.0,8.002288329519452e-06,0.6717665070093699,15874806.0,0.839354903158864,5244.0,1.2356743415196736,183.38463333333334,16.338,16.338,0.8602151174834359,15874806.0,0.7377264508683256,0.0012715327429302006,0.08567075077914574,0.0,0.0015435303353577001,0.0,0.0003076330403639745,0.0,0.0017316877215428168,1.50257134716901,0.13342788314291723,0.13342788314291723,0.003078074308736683,0.0,0.0002893537358131889
fft,,,,all,4.0,0.38566932707320273,1.3932291666666667,4.002288329519451e-06,0.4620375448245328,21166408.0,0.8990531562494083,6992.0,1.3741805950800579,214.35950000000003,14.146333333333333,14.146333333333333,0.7581529463521148,21166408.0,0.7318146732094079,0.0016264523497315918,0.15651020001371582,0.0,0.0017607906334428138,0.0,0.0003369522089623398,0.0,0.003069505478745348,27.660266387184343,1.9725704888123343,1.9725704888123343,0.0017704088153411336,0.0,0.0001912297514952356
fft,,,,all,5.0,0.2784309649085562,1.2161458333333333,2.2883295194508013e-09,0.36261119854140467,26458010.0,0.9287342724050799,8740.0,1.469629128774007,215.59286666666665,14.081666666666669,14.081666666666669,0.7194065109017985,26458010.0,0.727219103971056,0.001243557993827771,0.12629537138523067,0.0,0.001378730213789516,0.0,0.00030771914517633593,0.0,0.0023343924696402,29.160104259130023,2.0530429448341643,2.0530429448341643,0.0008090963002238873,0.0,0.00017065821880169613
galore,,128.0,500.0,all,1.0,1.2388353616931254,5.489583333333333,1.6002288329519454e-05,1.2489303989118514,5291602.0,0.7178611407790996,1748.0,1.2041318813959758,159.8916,18.739,2.345333333333333,1.220839884069231,5291602.0,0.7241571611828275,0.00011675491593287264,0.203325221832741,0.0,0.0001789479713555625,0.0,0.00011136714444247424,0.0,0.00015476820140874646,1.6144518915099262,0.1898499407426822,0.02345918441321722,0.008761239581333851,0.0,5.558568629468137e-05
galore,,128.0,500.0,all,2.0,1.1592770364791904,5.958333333333333,1.2002288329519451e-05,1.1781360260250002,10583204.0,0.7295962168595702,3496.0,1.1974432865778606,159.5490333333333,18.779,2.3506666666666667,1.1714620037608676,10583204.0,0.7254439344406128,0.00037449467095413373,0.31302040002743176,0.0,0.00025589695004030644,0.0,0.00014053026026068248,0.0,0.00026473257426201733,1.5061319674362348,0.1779241411388577,0.02205296654269749,0.0019374525004630177,0.0,5.756546180521797e-05
galore,,128.0,500.0,all,3.0,1.1246233371993588,6.302083333333333,8.002288329519452e-06,1.147934844914872,15874806.0,0.7351548497705038,5244.0,1.1983104546864827,159.6667666666667,18.765333333333334,2.3486666666666665,1.1495849766731263,15874806.0,0.7256185616917081,0.0003623944870488328,0.41614550740496214,0.0,0.0003032594869728064,0.0,9.323823612607337e-05,0.0,0.0005572902878488734,1.7403296967337296,0.20453443067937044,0.026006409466385955,0.0036514120357124466,0.0,0.00021726398193471183
galore,,128.0,500.0,all,4.0,1.1097085517749452,6.541666666666667,4.002288329519451e-06,1.1346335612027179,21166408.0,0.7376160170402716,6992.0,1.200342019399007,159.7653,18.753666666666668,2.3473333333333333,1.1429722807142468,21166408.0,0.7254378512170581,0.00035309409868542754,0.11831059053750566,0.0,0.000497981292130649,0.0,7.744950692199117e-05,0.0,9.258175432778074e-05,1.4256065761632812,0.1677031106847259,0.02084066537645418,0.0028474324343953582,0.0,0.00011079818208487244
galore,,128.0,500.0,all,5.0,1.1047322777370565,6.78125,2.2883295194508013e-09,1.13044804800657,26458010.0,0.7384591819924493,8740.0,1.2011179526646931,159.7525,18.755666666666666,2.3473333333333333,1.1415920610957675,26458010.0,0.7253102717399598,0.00011551602336383133,0.24803918541230538,0.0,0.00030997435963870285,0.0,4.573182651147431e-05,0.0,0.0001360200630465639,1.7909796174161277,0.21154747300153143,0.02650157228040122,8.149059502408878e-05,0.0,8.292071305862872e-05
galore_rsvd,,128.0,200.0,all,1.0,1.2389849001537472,5.5625,1.6002288329519454e-05,1.2492589128326588,5291602.0,0.7178407720056406,1748.0,1.204667369524638,159.76853333333332,18.753,2.3473333333333333,1.2201135618951586,5291602.0,0.7241068226496378,0.00011113369545940585,0.28641098093474,0.0,0.0001710221753648717,0.0,8.390166890544463e-05,0.0,0.0001872543957340988,1.2923119837459245,0.15256801761837183,0.019295940851208716,0.005472734978282352,0.0,7.533476865884901e-05
galore_rsvd,,128.0,200.0,all,2.0,1.161053434207547,5.96875,1.2002288329519451e-05,1.1799566376809398,10583204.0,0.729307512533201,3496.0,1.1977649927139282,159.71033333333332,18.76,2.3480000000000003,1.1739410950872633,10583204.0,0.7254283867941962,0.0003230307132852792,0.40625,0.0,0.00018409148788161426,0.0,0.00010024453362474023,0.0,0.0003517713837540862,1.3527908424192232,0.15951175505272297,0.0196977156035923,0.0034099775712444977,0.0,8.025691935229472e-05
galore_rsvd,,128.0,200.0,all,3.0,1.1269780558361342,6.5,8.002288329519452e-06,1.1502012233189458,15874806.0,0.7347507033295345,5244.0,1.1985820929209392,159.4668,18.788666666666668,2.3516666666666666,1.1516654983096652,15874806.0,0.7255482355223761,0.00014635529717657318,0.5633673867912483,0.0,8.577606946880869e-05,0.0,8.168368780265485e-05,0.0,0.0003470228557002577,1.3139788468617075,0.15524604128071473,0.019139836293273888,0.004112639444984827,0.0,6.547262578121084e-05
galore_rsvd,,128.0,200.0,all,4.0,1.112339977086909,6.479166666666667,4.002288329519451e-06,1.1373127709582596,21166408.0,0.7371561358576963,6992.0,1.200380802154541,159.7188,18.758666666666667,2.3476666666666666,1.1450117826461792,21166408.0,0.7253420526716444,0.0002990052919494248,0.203325221832741,0.0,0.00045014595211223914,0.0,4.023019266333565e-05,0.0,0.00022941712404933769,1.1271275482393435,0.13251540790916883,0.016502525059315487,0.003343179643666356,0.0,6.713350357278366e-05
galore_rsvd,,128.0,200.0,all,5.0,1.107448249077815,6.760416666666667,2.2883295194508013e-09,1.133125112801904,26458010.0,0.7379609657143201,8740.0,1.2011097272237141,159.79676666666668,18.749666666666666,2.347,1.1435957776175605,26458010.0,0.7252510476642184,0.0001959418633350755,0.32526031241658315,0.0,0.00012521904412063963,0.0,7.786405703198836e-05,0.0,0.00014424384789565078,1.2262153821141384,0.14413997826187278,0.01808314132002501,0.0002028716454978019,0.0,9.132012528476151e-05
galore_rsvd,,128.0,500.0,all,1.0,1.2388537048293287,5.5,1.6002288329519454e-05,1.2489605875050722,5291602.0,0.7178464077248271,1748.0,1.204123854637146,162.63143333333335,18.429,2.3066666666666666,1.2209183622466193,5291602.0,0.724109261141883,0.0002633356830166383,0.23593232610221093,0.0,0.0002139966425566313,0.0,0.00012529782571862755,0.0,9.895922068165828e-05,3.864877403402769,0.44245112724458135,0.055410588639116215,0.008015509499594314,0.0,6.257782951057062e-05
galore_rsvd,,128.0,500.0,all,2.0,1.1592456343335835,5.958333333333333,1.2002288329519451e-05,1.178187772927168,10583204.0,0.729622663124475,3496.0,1.1973131895065308,162.69303333333332,18.422666666666668,2.3059999999999996,1.1720005662176345,10583204.0,0.7255311924086677,0.0003426832289566312,0.41965077246841026,0.0,0.0002886237330624892,0.0,0.00012135669395504746,0.0,0.0001346639232537292,4.070602307194038,0.4668804272330681,0.05802585630561581,0.001847606518791826,0.0,7.210110073739974e-05
galore_rsvd,,128.0,500.0,all,3.0,1.12477215403914,6.427083333333333,8.002288329519452e-06,1.1480984891033827,15874806.0,0.7351279806581551,5244.0,1.1982574462890625,162.58753333333334,18.43433333333333,2.3073333333333332,1.149875036769443,15874806.0,0.725671326160431,0.00042631907239345834,0.5061471088856809,0.0,0.00038510886968008196,0.0,0.00011052948738432918,0.0,0.00035196851108017376,4.00603816049392,0.45953273369079184,0.057274194305405396,0.003228432003432081,0.0,7.080209052772134e-05
galore_rsvd,,128.0,500.0,all,4.0,1.1099577437458286,6.541666666666667,4.002288329519451e-06,1.1348044247026212,21166408.0,0.7376069619649245,6992.0,1.2003308137257893,162.60799999999998,18.43166666666667,2.307,1.1432220287322998,21166408.0,0.7254292912483216,0.0004360382464243997,0.09547032697824664,0.0,0.0005440018294715605,0.0,2.4318719067220504e-05,0.0,0.00017018880032762738,3.8924928015347717,0.44582545164373033,0.05597320787662612,0.002982391249149708,0.0,5.816459347608001e-05
galore_rsvd,,128.0,500.0,all,5.0,1.1050142452609528,6.6875,2.2883295194508013e-09,1.1307051469132157,26458010.0,0.738439063492574,8740.0,1.2011293570200603,162.71703333333332,18.419666666666668,2.3056666666666668,1.1418220590485466,26458010.0,0.7253147481282552,0.00012525595022231734,0.30136408628102984,0.0,0.00028377409912101395,0.0,1.8943222848453895e-05,0.0,2.7599546579561296e-05,3.964755342178559,0.4539441962767369,0.05669509091035443,0.00012672862740722456,0.0,4.2080810860462844e-05
lora,8.0,,,all,1.0,1.2383058782209428,0.4758249918619792,0.00016002288329519454,1.2479452097988784,5291602.0,0.7181541341165838,1748.0,1.198566198348999,225.33036666666666,13.363999999999999,1.6726666666666665,1.2045753179126315,5291602.0,0.7254646148151821,0.0001280098896041389,0.03634893288185206,0.0,2.2630409011895813e-05,0.0,8.758690131968077e-05,0.0,0.000565392405769251,20.168044996065777,1.1371495064414356,0.14260902262246,0.019325909243289825,0.0,0.0003641317384561478
lora,8.0,,,all,2.0,1.1207383866531988,0.7178491751352946,0.00012002288329519453,1.137417084178699,10583204.0,0.7358807947211007,3496.0,1.1907277901967366,225.60563333333334,13.351666666666667,1.6713333333333331,1.1443617131974964,10583204.0,0.7279136377970378,0.00039768248136023076,0.05781293589180545,0.0,0.00027358968554833227,0.0,0.00015870653876334814,0.0,0.0006623067439695542,20.831619977652558,1.1706162194901166,0.1466503778833634,0.012342046501587604,0.0,0.00022599951391778496
lora,8.0,,,all,3.0,0.9762414951164425,0.9089997609456381,8.002288329519452e-05,1.0083400562894334,15874806.0,0.760444300352936,5244.0,1.212803562482198,224.1264,13.428333333333333,1.6806666666666665,1.0598051801787483,15874806.0,0.7276621024873521,0.0005911711239913785,0.08325905414890082,0.0,0.0006694564599221812,0.0,0.00015924276770348258,0.0,0.0006926873553770686,18.909915901187944,1.0806115552469973,0.13485671408325703,0.0021064120206459843,0.0,0.000198870867568801
lora,8.0,,,all,4.0,0.8302399775710931,1.2773271004358928,4.0022883295194505e-05,0.883278683384896,21166408.0,0.7888914339534204,6992.0,1.2642038663228352,225.15330000000003,13.376333333333335,1.6746666666666667,0.9856286461618211,21166408.0,0.7252491589652168,0.0009376114014235997,0.029036345851651605,0.0,0.0009997962498144485,0.0,0.00020691383979184812,0.0,0.0011500036587231697,20.43811283925207,1.153662140027719,0.14442414387259958,0.008074322525553634,0.0,0.00023503017547478981
lora,8.0,,,all,5.0,0.7056703196510297,1.499140739440918,2.2883295194508016e-08,0.7785171709051122,26458010.0,0.8161954824179752,8740.0,1.329189419746399,225.1478,13.375,1.6740000000000002,0.9243952305052016,26458010.0,0.7216111294958326,0.0009227446335519459,0.07985607284407954,0.0,0.0008732774473384068,0.0,0.00023372386807239296,0.0,0.00013662981227956,20.213392292982395,1.1416146460167715,0.14291605927956455,0.0022907046905802655,0.0,0.00027658109248701417
lora,8.0,,,attn,1.0,1.2540264580651697,0.3578108449776967,0.00016002288329519454,1.2652092138085085,5291602.0,0.7159240820269653,1748.0,1.2183281977971394,179.19123333333334,16.719666666666665,2.093,1.231026575724284,5291602.0,0.7223860724237229,0.00020752797686727844,0.019545676344312337,0.0,0.00018611092995614157,0.0,3.414460806360962e-05,0.0,0.00020555277996138266,0.8139969307886459,0.07587050371081608,0.009539392014169245,0.016382076962106876,0.0,6.784331300303008e-05
lora,8.0,,,attn,2.0,1.195888958661089,0.4988093574841817,0.00012002288329519453,1.210671312146565,10583204.0,0.7244224292030778,3496.0,1.2070906162261963,178.91216666666665,16.746,2.096,1.200741216447618,10583204.0,0.7247372590170965,0.0002904636206548616,0.011473707106011113,0.0,0.00021179524295457446,0.0,6.067495601828534e-05,0.0,5.275021165094562e-05,0.8031636217691432,0.0756240702422177,0.009539392014169569,0.008543376913791137,0.0,0.00015890852056768914
lora,8.0,,,attn,3.0,1.1440789799577493,0.8024363319079081,8.002288329519452e-05,1.1631018085665232,15874806.0,0.7325378412012832,5244.0,1.2092745304107666,178.63736666666668,16.772000000000002,2.0993333333333335,1.1638707693947687,15874806.0,0.7249107080035739,0.000311164887430602,0.3823171620524287,0.0,0.00020315121424624834,0.0,3.673944168600597e-05,0.0,7.335498857450633e-05,1.065714287852653,0.10063796500327528,0.01274100990241074,0.005605918155997094,0.0,0.00010940916597899236
lora,8.0,,,attn,4.0,1.0986249445050296,0.7360166112581888,4.0022883295194505e-05,1.1223538269485616,21166408.0,0.7400603153317326,6992.0,1.218826413154602,179.02536666666666,16.735666666666667,2.094333333333333,1.1322862730556065,21166408.0,0.7243019366264343,0.0004566055752088598,0.029990381763799086,0.0,0.0003126607931471247,0.0,2.073015327035627e-05,0.0,0.0007482505018595259,0.7940527711262833,0.0742316194982541,0.00929157324317763,0.004944750712030221,0.0,0.00011486635536784632
lora,8.0,,,attn,5.0,1.0633224382553275,0.8783736824989319,2.2883295194508016e-08,1.0912982771794002,26458010.0,0.7461588140278713,8740.0,1.2297743161519368,178.87496666666667,16.749333333333336,2.0963333333333334,1.1147536613146463,26458010.0,0.7233180747032165,0.00038657763749031833,0.03682473991074278,0.0,0.000556480256698135,0.0,8.28694868458964e-05,0.0,0.00027348399450252296,0.8117674933953194,0.07593637687783984,0.009237604307034084,0.001161086227417258,0.0,0.0001849084232786559
lora,16.0,,,all,1.0,1.238256994228523,0.5605344176292419,0.00016002288329519454,1.24629709385989,5291602.0,0.7181511953939107,1748.0,1.1983353694279988,215.88616666666667,13.877666666666668,1.7373333333333332,1.205190484046936,5291602.0,0.7256154038641188,0.00014413695088362916,0.02870384967565312,0.0,8.051111211580869e-05,0.0,3.260444937503279e-05,0.0,0.0008035705389420269,0.48099855855638785,0.03061590000854688,0.004041451884327287,0.02687120419572447,0.0,0.0003684125864499356
lora,16.0,,,all,2.0,1.0833516299133532,0.9413717985153198,0.00012002288329519453,1.100930683263652,10583204.0,0.7419069430625321,3496.0,1.19091792901357,215.88036666666667,13.878,1.737,1.1295313680436876,10583204.0,0.7285489169226752,0.0005321061072445244,0.2231094251287382,0.0,0.0006096003659465964,0.0,0.0001003206923902463,0.0,0.0011624265574925426,0.8231176120903549,0.05322593352868566,0.0070000000000000895,0.025396271672832538,0.0,0.00017614851405430422
lora,16.0,,,all,3.0,0.8783040923257532,1.1206812063852947,8.002288329519452e-05,0.9194056108582576,15874806.0,0.7785169092368571,5244.0,1.2297018766403198,215.49416666666664,13.903,1.7400000000000002,1.0053042349285548,15874806.0,0.7282771918508741,0.0004665932032990211,0.13402854537032935,0.0,0.0003968882039655253,0.0,8.115877179649305e-05,0.0,0.0031070868759260906,0.5459386076596374,0.035369478367654396,0.004582575694955801,0.003210817395756091,0.0,0.0001374863223963145
lora,16.0,,,all,4.0,0.6597726270499619,1.644122838973999,4.0022883295194505e-05,0.731088941222061,21166408.0,0.825032107867329,6992.0,1.3183970053990681,215.69899999999998,13.89,1.7386666666666668,0.891719822883606,21166408.0,0.7254175765779284,0.00035647114305821596,0.09048728324684616,0.0,0.00034382256445152,0.0,0.00010347005408913119,0.0,0.007271924573455346,0.5748187453450032,0.03726929030716825,0.004618802153516994,0.012169165092278113,0.0,0.00045099167402721515
lora,16.0,,,all,5.0,0.4843956243891829,1.6648283004760742,2.2883295194508016e-08,0.5771238964355055,26458010.0,0.8682843743390841,8740.0,1.4351958433787029,216.1436666666667,13.860999999999999,1.7346666666666668,0.7990087005297344,26458010.0,0.7210763438012865,0.00044902403896196355,0.06253616989468998,0.0,0.0004930561646038258,0.0,0.00016501117549713476,0.0,0.0010388844688331747,0.7696342269762422,0.049274739979020224,0.006027713773341746,0.0005527200579034706,0.0,0.00028844828000131316
lora,16.0,,,attn,1.0,1.2499364042536707,0.4121937354405721,0.00016002288329519454,1.2612313236401882,5291602.0,0.7165547341767565,1748.0,1.2146402994791667,179.81136666666666,16.663,2.0856666666666666,1.2259870218700832,5291602.0,0.7228883830176459,0.00020339142744747263,0.030152708303794757,0.0,0.000118892435243909,0.0,9.8023915565248e-05,0.0,0.0004490687882183002,1.6613749315953166,0.1540097399517302,0.019502136635080283,0.024886782975696953,0.0,0.00015521836740984744
lora,16.0,,,attn,2.0,1.1756216554037948,0.5732612609863281,0.00012002288329519453,1.191312616354268,10583204.0,0.7275752113644719,3496.0,1.2035516103108723,179.78480000000002,16.665666666666667,2.086,1.1849067957136368,10583204.0,0.7253865196969774,0.0001720341435381763,0.020941586532200244,0.0,0.00022331200793296977,0.0,6.494350671355883e-05,0.0,0.0004877951681107106,1.7781052246703646,0.16444553302942996,0.020663978319771563,0.01315507424049896,0.0,0.00015039667922511207
lora,16.0,,,attn,3.0,1.0976867210219419,0.6806095242500305,8.002288329519452e-05,1.1201235966474206,15874806.0,0.7400811572596829,5244.0,1.2093860308329265,179.56816666666668,16.685666666666666,2.0883333333333334,1.1356966648101807,15874806.0,0.7254490822156271,0.000407066092875387,0.06234289146514504,0.0,0.00045595241425448,0.0,9.37625581035102e-05,0.0,0.0001800882838896047,1.9450021191076663,0.18036999011291774,0.022546248764114655,0.0021911080147649004,0.0,0.00011337288004334776
lora,16.0,,,attn,4.0,1.0236514023839745,1.0353673696517944,4.0022883295194505e-05,1.0544911996609923,21166408.0,0.7529595843328036,6992.0,1.2288179794947307,179.79623333333333,16.66433333333333,2.0856666666666666,1.0866332601971098,21166408.0,0.7244609586397807,0.0005123655227543267,0.14338635592991747,0.0,0.0004096745104081639,0.0,0.00012126397078272616,0.0,0.0019714118764824805,1.7908716322878537,0.16604918949917705,0.02050203241957567,0.006728566851142401,0.0,0.00011777409733622281
lora,16.0,,,attn,5.0,0.9623463133834501,1.050214449564616,2.2883295194508016e-08,1.001287214554602,26458010.0,0.7643017469359026,8740.0,1.2529004017512004,179.74793333333332,16.668333333333333,2.0863333333333336,1.0552875045140586,26458010.0,0.7226277236408657,0.00032144043362385014,0.03657415833531682,0.0,0.00043930033459568167,0.0,3.406328590162986e-05,0.0,0.0006312224786979458,1.6277566351679702,0.15100441494649555,0.018502252115170575,0.001459503304242171,0.0,0.00025597174339121487
lora,32.0,,,all,1.0,1.2439793543811974,0.7277573148409525,0.00016002288329519454,1.2491096725884874,5291602.0,0.7173207859834762,1748.0,1.203492800394694,214.27533333333335,13.982333333333335,1.75,1.220447558508979,5291602.0,0.7250019356409708,0.00016537471921469898,0.041337199581103955,0.0,0.00019263682557169528,0.0,6.183012987339944e-05,0.0,0.000560371530690178,1.1598935310334961,0.07579797710581278,0.009539392014169373,0.01602265373169941,0.0,0.0002903907530040634
lora,32.0,,,all,2.0,1.043562061999428,1.0145849386850994,0.00012002288329519453,1.0616165903303845,10583204.0,0.74832755356777,3496.0,1.1961987813313801,214.0995,13.994,1.7513333333333332,1.1218595571517944,10583204.0,0.7284620794190301,0.0015780932669068285,0.09647055065798579,0.0,0.0014156722332966595,0.0,0.0003383011956897986,0.0,0.0006878475209704432,0.8666880580693351,0.05640035460881385,0.007234178138070135,0.025040453519689178,0.0,0.00034871696228342406
lora,32.0,,,all,3.0,0.7681399650195462,1.3733617067337036,8.002288329519452e-05,0.8189260729685892,15874806.0,0.8001268962632601,5244.0,1.259505828221639,214.23883333333333,13.984666666666667,1.750333333333333,0.9317045845985413,15874806.0,0.7289963799582587,0.0016274648830107773,0.12228505734522101,0.0,0.0013937408983414115,0.0,0.0003131468505914625,0.0,0.004049468103587197,0.9930699085831565,0.0646709620566551,0.008082903768654639,0.008158690164932973,0.0,0.0003575047105281694
lora,32.0,,,all,4.0,0.4800208795170671,1.8010367552439372,4.0022883295194505e-05,0.5643850552965265,21166408.0,0.8670451646083915,6992.0,1.3979001839955647,214.28186666666667,13.981666666666667,1.750333333333333,0.7867896298832363,21166408.0,0.7259166499243843,0.0015804679172020748,0.08776499552210269,0.0,0.001982868047479698,0.0,0.00048192020487594514,0.0,0.0004820681632204171,1.0587257687113,0.06908207678792919,0.008962886439832417,0.004333207908781652,0.0,0.00023237052377701956
lora,32.0,,,all,5.0,0.2713609952948459,1.7586126724878948,2.2883295194508016e-08,0.3639358427179487,26458010.0,0.9240504948921008,8740.0,1.595334808031718,214.51203333333333,13.967,1.7483333333333333,0.6550924696657393,26458010.0,0.7215782347785101,0.0008375047954177765,0.03278618516549545,0.0,0.0010761794580390052,0.0,0.0002642284935333607,0.0,0.002581243639139327,0.9862581119226932,0.06421059102671466,0.008082903768654608,0.001794589069443351,0.0,0.00015292839122933412
lora,32.0,,,attn,1.0,1.2481756959590722,0.46855176488558453,0.00016002288329519454,1.2591650460532018,5291602.0,0.7168531274972846,1748.0,1.2126978635787964,179.1344,16.724666666666668,2.093666666666667,1.2242638262112935,5291602.0,0.7233639515770807,0.00024513506980671196,0.013548302153303547,0.0,0.00011762404720321078,0.0,4.579498085748973e-05,0.0,0.001649572469080497,0.5054334773241693,0.04717343885422639,0.006027713773341551,0.02291206128306326,0.0,0.0005451112483913766
lora,32.0,,,attn,2.0,1.152236600944234,0.703699549039205,0.00012002288329519453,1.16908960551319,10583204.0,0.7312251020259843,3496.0,1.2022102276484172,178.76713333333336,16.759666666666664,2.0980000000000003,1.1713780562612746,10583204.0,0.7260077831480238,0.0006257901443404746,0.06033655885403608,0.0,0.000576409123961888,0.0,0.00010583644949398393,0.0,0.0007003587289781994,0.7963803258075446,0.07496888243353503,0.00953939201416947,0.022392546420973325,0.0,0.0002662325015943159
lora,32.0,,,attn,3.0,1.0399117080607003,0.8465863863627116,8.002288329519452e-05,1.0674396449263819,15874806.0,0.7496903515062107,5244.0,1.213803768157959,178.7116,16.764666666666667,2.098333333333333,1.1014715758959452,15874806.0,0.7263691039085388,0.0009606926198396029,0.10108015189260294,0.0,0.0010292929610730556,0.0,0.00025748495681228873,0.0,0.00024321534888564875,0.6294745983754981,0.058799092963525104,0.007767453465154143,0.003037939842873454,0.0,0.00018313124520971286
lora,32.0,,,attn,4.0,0.924783504436618,1.178033987681071,4.0022883295194505e-05,0.9662239093825074,21166408.0,0.7708496309981648,6992.0,1.2468957503636677,178.9872,16.739,2.095,1.0332650085025363,21166408.0,0.724720142894321,0.0009617310635081601,0.08661768442675293,0.0,0.0011001552156712903,0.0,0.00012307480758843808,0.0,0.0012575473461763976,0.6074018521538956,0.0570876519047659,0.007000000000000188,0.002340615818019159,0.0,0.00013734488929730926
lora,32.0,,,attn,5.0,0.8224699600883151,1.3432019154230754,2.2883295194508016e-08,0.8779377420379587,26458010.0,0.7916595935139558,8740.0,1.2948946952819824,201.43443333333335,14.873666666666667,1.8613333333333333,0.9764104096624586,26458010.0,0.7216486405266656,0.0010970666040049362,0.03139477042412146,0.0,0.0008994093695023701,0.0,0.00023770032385487418,0.0,0.002042069998056251,0.7037226821222571,0.052156814831174604,0.006506407098647716,0.0017554158261195506,0.0,0.0003111310959707323
lora,64.0,,,all,1.0,1.2617632577111937,0.8699943025906881,0.00016002288329519454,1.2626345398360586,5291602.0,0.7146377985619298,1748.0,1.22098970413208,217.93106666666665,13.748,1.7206666666666666,1.2320376450750563,5291602.0,0.7223719622823928,7.625318711162954e-05,0.04442946852271236,0.0,3.919893097825649e-05,0.0,6.596425425009206e-05,0.0,0.0002715722364125255,1.0952969338646665,0.06915923654870612,0.008621678104251618,0.006689615971675323,0.0,0.00037209895194442163
lora,64.0,,,all,2.0,1.013106450154343,1.2270641326904297,0.00012002288329519453,1.0304508303000126,10583204.0,0.7531883697260616,3496.0,1.2148642539978027,217.5710333333333,13.770000000000001,1.7236666666666667,1.1007438420189752,10583204.0,0.7271581226454842,0.0005899905114481993,0.08968982205269538,0.0,0.0005115652287024298,0.0,0.00011044899297960914,0.0,0.0010958680074025524,0.7954281949574848,0.05047771785649551,0.006027713773341701,0.0297030747020753,0.0,0.0005279721257121053
lora,64.0,,,all,3.0,0.6597878741999785,1.5870842536290486,8.002288329519452e-05,0.7202729860123198,15874806.0,0.8225755456474153,5244.0,1.3030402263005574,217.64206666666666,13.766,1.723,0.8797981988059149,15874806.0,0.7284825917879741,0.0006681578613634558,0.21959592393453126,0.0,0.0006479282834592878,0.0,0.00022399369564925862,0.0,0.006971892219505545,0.873274998687889,0.055217750769114206,0.0070000000000000895,0.013760986110829194,0.0,0.00022332777838721926
